Running on: cuda:1
Files already downloaded and verified
Feature extractor: resnet18
Pre-trained weights not found. Training from scratch.
24.557685534159344 31.677895069122314 115.66821813583374
24.883963584899902 31.72572374343872 117.5780577659607
23.10065491994222 31.8005952835083 106.80333423614502
26.135393778483074 31.73973846435547 125.07262420654297
23.882172266642254 31.78275775909424 111.51027584075928
25.36103916168213 31.788387298583984 120.37784767150879
23.82584222157796 31.751118659973145 111.20393466949463
25.833736101786297 31.656310081481934 123.34610652923584
25.232064565022785 31.72931718826294 119.66307020187378
25.461153666178387 31.709839344024658 121.05708265304565
25.904900868733723 31.683964252471924 123.74544095993042
25.269246737162273 31.69965648651123 119.9158239364624
25.889277776082356 31.602257251739502 123.73340940475464
24.30995496114095 31.74888849258423 114.11084127426147
25.094074567159016 31.681276321411133 118.88317108154297
25.3647034962972 31.61579942703247 120.57242155075073
25.54988129933675 31.736887454986572 121.56240034103394
26.29985173543294 31.683168411254883 126.11594200134277
26.209551493326824 31.585854530334473 125.67145442962646
25.530183792114258 31.627607345581055 121.55349540710449
26.180229504903156 31.656702518463135 125.42467451095581
26.800474484761555 31.720943450927734 129.0819034576416
28.364487330118816 31.745590686798096 138.4413332939148
30.045362154642742 31.822126388549805 148.45004653930664
24.79094664255778 31.816977500915527 116.92870235443115
26.49476909637451 31.74048614501953 127.22812843322754
27.79188346862793 31.705249309539795 135.04605150222778
27.001264254252117 31.72635316848755 130.28123235702515
25.372105598449707 31.68969202041626 120.54294157028198
25.655261357625324 31.7208309173584 122.21073722839355
25.506392161051433 31.686238288879395 121.3521146774292
26.178813616434734 31.672695636749268 125.40018606185913
25.101913770039875 31.694788455963135 118.91669416427612
24.38629213968913 31.69514751434326 114.6226053237915
25.201072692871094 31.698241710662842 119.50819444656372
24.16313076019287 31.634577751159668 113.34420680999756
24.76371955871582 31.620296955108643 116.96202039718628
24.91593138376872 31.630016803741455 117.86557149887085
26.992311159769695 31.687840938568115 130.26602602005005
25.614306767781574 31.67470693588257 122.01113367080688
25.693176587422688 31.634281158447266 122.52477836608887
25.733795483907063 31.728940963745117 122.67383193969727
24.574100812276203 31.72151803970337 115.72308683395386
28.674537022908527 31.74067783355713 140.30654430389404
25.94432481129964 31.749236583709717 123.91671228408813
27.679739634195965 31.83429527282715 134.24414253234863
24.283836364746094 31.72541618347168 113.97760200500488
25.19748369852702 31.70729923248291 119.4776029586792
27.234528223673504 31.74945592880249 131.65771341323853
24.53248119354248 31.728724002838135 115.46616315841675
24.99533208211263 31.58914804458618 118.3828444480896
26.323243141174316 31.697824954986572 126.24163389205933
25.19442876180013 31.579411029815674 119.58716154098511
26.97555414835612 31.658387660980225 130.1949372291565
25.93103567759196 31.69965648651123 123.88655757904053
25.78645674387614 31.56800079345703 123.1507396697998
26.2460511525472 31.661453247070312 125.81485366821289
24.679279963175457 31.56564712524414 116.5100326538086
27.21481418609619 31.579962253570557 131.7089228630066
24.952243169148762 31.593710899353027 118.11974811553955
25.359838167826336 31.700634956359863 120.45839405059814
27.64794095357259 31.70308542251587 134.18456029891968
26.68069012959798 31.59700870513916 128.48713207244873
25.055206298828125 31.67440414428711 118.65683364868164
26.577794710795086 31.629762172698975 127.83700609207153
25.4110533396403 31.613203525543213 120.85311651229858
26.36008294423421 31.644285678863525 126.51621198654175
27.388468424479168 31.82020092010498 132.51060962677002
27.24319044748942 31.617277145385742 131.84186553955078
26.03944460550944 31.59852409362793 124.63814353942871
27.952088673909504 31.502782344818115 136.20974969863892
27.00140635172526 31.693486213684082 130.31495189666748
25.91447925567627 31.728861808776855 123.75801372528076
28.00494639078776 31.691569328308105 136.33810901641846
27.77155335744222 31.83661413192749 134.79270601272583
27.50379467010498 31.698707103729248 133.32406091690063
28.274820963541668 31.724586486816406 137.9243392944336
28.109238306681316 31.642322063446045 137.01310777664185
26.50952943166097 31.686129570007324 127.3710470199585
28.719441731770832 31.653598308563232 140.66305208206177
28.3705898920695 31.671761989593506 138.5517773628235
27.700107256571453 31.56467914581299 134.63596439361572
27.98910140991211 31.589232921600342 136.34537553787231
27.352110544840496 31.550160884857178 132.5625023841858
26.345637957255047 31.572669982910156 126.50115776062012
28.192263921101887 31.71407413482666 137.43950939178467
29.569196383158367 31.63563632965088 145.77954196929932
27.9416405359904 31.641969680786133 136.00787353515625
27.19673442840576 31.54450750350952 131.63589906692505
26.574941953023274 31.686895847320557 127.76275587081909
27.569826126098633 31.608700275421143 133.81025648117065
27.47171942392985 31.647736072540283 133.18258047103882
25.69854736328125 31.654654026031494 122.536630153656
26.895261764526367 31.704923629760742 129.66664695739746
29.456894874572754 31.615848541259766 145.12552070617676
27.874873797098797 31.62354326248169 135.62569952011108
25.664043426513672 31.656264305114746 122.32799625396729
26.25206406911214 31.65970802307129 125.85267639160156
26.94307804107666 31.623671531677246 130.03479671478271
27.105676651000977 31.63575506210327 130.9983048439026
28.594059626261394 31.69248390197754 139.87187385559082
28.49856948852539 31.604315280914307 139.38710165023804
27.980069478352863 31.534387588500977 136.3460292816162
28.868695576985676 31.559325695037842 141.65284776687622
28.48578993479411 31.621773719787598 139.29296588897705
29.46455987294515 31.57100009918213 145.21635913848877
28.25708802541097 31.57675266265869 137.96577548980713
28.986827850341797 31.585808277130127 142.33515882492065
27.80017153422038 31.64452314376831 135.15650606155396
25.214466094970703 31.561543464660645 119.72525310516357
28.07493241628011 31.616003036499023 136.83359146118164
27.839449882507324 31.616419792175293 135.42027950286865
29.002826690673828 31.589670658111572 142.4272894859314
29.996010462443035 31.524707317352295 148.4513554573059
28.000215848286945 31.525563716888428 136.47573137283325
28.423043251037598 31.509923934936523 139.02833557128906
27.13735071818034 31.608646392822266 131.21545791625977
25.483855565388996 31.624016761779785 121.2791166305542
29.901530901590984 31.70152997970581 147.7076554298401
28.517401695251465 31.66685724258423 139.43755292892456
28.366716702779133 31.459289073944092 138.7410111427307
27.695181846618652 31.566351413726807 134.6047396659851
27.92812665303548 31.64436960220337 135.92439031600952
29.23541482289632 31.486268520355225 143.9262204170227
31.85535462697347 31.621071815490723 159.5110559463501
30.382490158081055 31.630678176879883 150.66426277160645
28.727526028951008 31.563652515411377 140.80150365829468
27.0296204884847 31.70785665512085 130.46986627578735
30.699684778849285 31.562291145324707 152.635817527771
29.575875918070476 31.568231105804443 145.8870244026184
28.643999417622883 31.627901077270508 140.2360954284668
27.871333122253418 31.525859355926514 135.702139377594
28.2096160252889 31.478933334350586 137.7787628173828
28.384941418965656 31.511796951293945 138.7978515625
31.427878379821777 31.66552972793579 156.90174055099487
26.41160710652669 31.549350261688232 126.92029237747192
29.765832265218098 31.493048667907715 147.10194492340088
28.877539316813152 31.573874950408936 141.69136095046997
30.047144254048664 31.559255599975586 148.7236099243164
28.09506829579671 31.631962776184082 136.9384469985962
27.890588760375977 31.5221848487854 135.82134771347046
28.396313349405926 31.423882961273193 138.95399713516235
30.43047332763672 31.629088878631592 150.95375108718872
27.490050315856934 31.598729133605957 133.34157276153564
28.51466941833496 31.603845596313477 139.4841709136963
27.455510139465332 31.534475326538086 133.1985855102539
29.24384530385335 31.53205442428589 143.93101739883423
28.751484870910645 31.554200649261475 140.9547085762024
28.86645221710205 31.638097286224365 141.56061601638794
27.421751340230305 31.57326602935791 132.95724201202393
28.971581776936848 31.716488361358643 142.11300230026245
27.161768277486164 31.592880249023438 131.37772941589355
29.50733248392741 31.609353065490723 145.43464183807373
31.867350896199543 31.580931663513184 159.62317371368408
27.35851001739502 31.589353561401367 132.56170654296875
27.975429852803547 31.64096975326538 136.2116093635559
29.398337364196777 31.568996906280518 144.82102727890015
27.029178937276203 31.595169067382812 130.5799045562744
29.33491039276123 31.594106197357178 144.4153561592102
27.936413764953613 31.56868886947632 136.04979372024536
28.88396676381429 31.575072765350342 141.7287278175354
30.157820065816242 31.587923049926758 149.3589973449707
27.795793851216633 31.624281406402588 135.15048170089722
28.133258819580078 31.424381732940674 137.3751711845398
26.139526049296062 31.615116596221924 125.22203969955444
28.45840581258138 31.57057809829712 139.17985677719116
28.321802457173664 31.556697845458984 138.374116897583
30.219106038411457 31.54194974899292 149.77268648147583
27.818569819132488 31.53830575942993 135.373113155365
27.93084939320882 31.560089111328125 136.0250072479248
27.78289031982422 31.55106496810913 135.14627695083618
28.16393502553304 31.59056282043457 137.39304733276367
29.209178924560547 31.53470277786255 143.72037076950073
29.75368817647298 31.548726081848145 146.97340297698975
31.277501742045086 31.47065258026123 156.19435787200928
28.460750579833984 31.554173469543457 139.21033000946045
29.90381399790446 31.50008773803711 147.92279624938965
29.26754347483317 31.577287673950195 144.02797317504883
27.778271675109863 31.54350709915161 135.12612295150757
27.86062208811442 31.55976676940918 135.60396575927734
29.26338005065918 31.585410118103027 143.99487018585205
30.42665195465088 31.551486492156982 151.0084252357483
27.296027819315594 31.4570894241333 132.31907749176025
29.085989634195965 31.48724126815796 143.02869653701782
29.339845657348633 31.46464967727661 144.57442426681519
29.001569747924805 31.539869785308838 142.46954870224
29.196364720662434 31.56547784805298 143.61271047592163
29.580246925354004 31.591372966766357 145.89010858535767
30.92250982920329 31.560858249664307 153.97420072555542
28.620624542236328 31.47804594039917 140.2457013130188
28.28739897410075 31.509226322174072 138.21516752243042
30.5333153406779 31.560523509979248 151.63936853408813
29.48572317759196 31.56319761276245 145.3511414527893
28.327780723571777 31.590826988220215 138.37585735321045
29.825778643290203 31.523706912994385 147.43096494674683
28.993163108825684 31.513263702392578 142.44571495056152
29.98721981048584 31.552213668823242 148.3711051940918
29.367907842000324 31.560417652130127 144.64702939987183
28.446598052978516 31.526838779449463 139.15274953842163
30.144633611043293 31.478538036346436 149.38926362991333
28.24324957529704 31.572179317474365 137.88731813430786
29.56366507212321 31.534236431121826 145.84775400161743
28.747107187906902 31.465564250946045 141.01707887649536
30.42157745361328 31.398719310760498 151.1307454109192
28.88165855407715 31.48296070098877 141.80699062347412
29.47123908996582 31.511032581329346 145.31640195846558
29.953442255655926 31.559946060180664 148.16070747375488
30.609618822733562 31.442245483398438 152.21546745300293
29.876253763834637 31.52971076965332 147.7278118133545
30.69410769144694 31.517117977142334 152.6475281715393
30.099600474039715 31.42473793029785 149.17286491394043
30.482741673787434 31.528886318206787 151.36756372451782
31.425738016764324 31.450857162475586 157.10357093811035
29.999414443969727 31.508806228637695 148.48768043518066
32.03512477874756 31.590696334838867 160.62005233764648
30.062966346740723 31.489439010620117 148.88835906982422
31.598102569580078 31.485675811767578 158.1029396057129
32.68571821848551 31.44375705718994 164.67055225372314
28.886017481486004 31.47591543197632 141.8401894569397
29.779623985290527 31.5289249420166 147.14881896972656
29.042833646138508 31.53575086593628 142.72125101089478
32.487945556640625 31.539700031280518 163.38797330856323
31.05930995941162 31.451644897460938 154.9042148590088
30.692708015441895 31.51944923400879 152.63679885864258
30.404436747233074 31.439324855804443 150.987295627594
30.513752301534016 31.488045692443848 151.59446811676025
30.561299006144207 31.448058128356934 151.9197359085083
30.63426621754964 31.445300579071045 152.3602967262268
30.87549114227295 31.42876958847046 153.82417726516724
32.119628270467125 31.54235076904297 161.17541885375977
29.510273615519207 31.531906127929688 145.52973556518555
30.827106475830078 31.482128620147705 153.48051023483276
32.089549700419106 31.48424005508423 161.05305814743042
29.05521519978841 31.445563793182373 142.8857274055481
32.08065382639567 31.46129846572876 161.02262449264526
31.32779343922933 31.43054437637329 156.53621625900269
32.50143973032633 31.46841049194336 163.54022789001465
31.774617513020832 31.47598695755005 159.17171812057495
31.546508471171062 31.555097103118896 157.72395372390747
30.433580716451008 31.440359592437744 151.1611247062683
31.355411211649578 31.47383451461792 156.65863275527954
31.55382760365804 31.44518518447876 157.87778043746948
31.120497067769367 31.560948848724365 155.16203355789185
30.19279130299886 31.461671352386475 149.6950764656067
29.77453835805257 31.512033462524414 147.13519668579102
30.60031255086263 31.424320220947266 152.17755508422852
30.862497329711914 31.42987298965454 153.74511098861694
31.025651295979817 31.368926525115967 154.78498125076294
29.254905064900715 31.45186471939087 144.07756567001343
31.7279535929362 31.446449279785156 158.92127227783203
31.224215825398762 31.44984531402588 155.8954496383667
32.10340595245361 31.508675575256348 161.11176013946533
30.60541025797526 31.52845811843872 152.10400342941284
29.879716555277508 31.53056049346924 147.7477388381958
30.006781260172527 31.448841094970703 148.59184646606445
31.351452827453613 31.43603515625 156.67268180847168
32.299811045328774 31.42868137359619 162.37018489837646
30.365949630737305 31.469171047210693 150.72652673721313
31.09853744506836 31.50961685180664 155.08160781860352
32.36354192097982 31.52119779586792 162.660053730011
30.53719361623128 31.46088695526123 151.76227474212646
31.85510794321696 31.357893466949463 159.7727541923523
31.355970700581867 31.544970989227295 156.59085321426392
31.30445162455241 31.53170108795166 156.2950086593628
32.348414738972984 31.461502075195312 162.62898635864258
31.338180859883625 31.42704677581787 156.6020383834839
31.778711318969727 31.50170660018921 159.17056131362915
33.680014292399086 31.439457893371582 170.64062786102295
32.87498982747396 31.488579750061035 165.76135921478271
30.74069595336914 31.486260890960693 152.95791482925415
31.66028372446696 31.361498832702637 158.60020351409912
32.03232002258301 31.411856174468994 160.78206396102905
31.008113225301106 31.429550647735596 154.61912870407104
32.713254610697426 31.449315071105957 164.8302125930786
30.314431190490723 31.37363338470459 150.51295375823975
30.690868377685547 31.448424816131592 152.6967854499817
32.408998807271324 31.35362672805786 163.10036611557007
31.748699188232422 31.47562074661255 159.01657438278198
32.27216593424479 31.526339054107666 162.10665655136108
31.970412890116375 31.46925163269043 160.3532257080078
33.52537854512533 31.43388271331787 169.71838855743408
30.041348775227863 31.50309467315674 148.74499797821045
31.453467051188152 31.434375762939453 157.28642654418945
31.1401465733846 31.468947410583496 155.37193202972412
31.378617604573567 31.519963264465332 156.75174236297607
30.770063718159992 31.45521593093872 153.16516637802124
30.427899996439617 31.396158695220947 151.17124128341675
32.518750508626304 31.43536138534546 163.67714166641235
30.359978675842285 31.42194366455078 150.73792839050293
33.04815196990967 31.475006103515625 166.81390571594238
32.20157845815023 31.46143102645874 161.74803972244263
31.725958506266277 31.456130027770996 158.89962100982666
32.684337298075356 31.49540138244629 164.61062240600586
30.835819562276203 31.400312900543213 153.614604473114
31.46408176422119 31.49140691757202 157.29308366775513
30.631731669108074 31.43567991256714 152.3547101020813
32.81710433959961 31.467382431030273 165.43524360656738
34.68978500366211 31.449608325958252 176.6891016960144
32.51708539326986 31.457509994506836 163.6450023651123
32.55153624216715 31.473904609680176 163.83531284332275
32.717180252075195 31.30471181869507 164.9983696937561
33.26612504323324 31.396090507507324 168.2006597518921
32.44869645436605 31.44877290725708 163.2434058189392
33.14568837483724 31.406073093414307 167.46805715560913
33.81509526570638 31.399139404296875 171.4914321899414
31.18470064798991 31.415761947631836 155.69244194030762
30.74558226267497 31.390368938446045 153.08312463760376
29.944780667622883 31.548186779022217 148.1204972267151
34.12491830190023 31.40956401824951 173.33994579315186
31.64663283030192 31.402568340301514 158.47722864151
32.89513715108236 31.478249549865723 165.89257335662842
32.4499085744222 31.475035190582275 163.22441625595093
32.51677099863688 31.438700199127197 163.6619257926941
33.03949419657389 31.43149185180664 166.80547332763672
32.21966743469238 31.39490032196045 161.92310428619385
33.112792015075684 31.447406768798828 167.22934532165527
30.790771166483562 31.47804069519043 153.26658630371094
32.10463205973307 31.475176334381104 161.15261602401733
31.717721621195476 31.389146327972412 158.91718339920044
32.652801195780434 31.36705207824707 164.54975509643555
32.655104319254555 31.40877389907837 164.52185201644897
33.62189197540283 31.3996901512146 170.3316617012024
33.330732345581055 31.500455379486084 168.48393869400024
33.87892436981201 31.347057342529297 171.92648887634277
33.584288914998375 31.51436948776245 169.99136400222778
30.3592529296875 31.37750482559204 150.77801275253296
32.66756693522135 31.490817070007324 164.5145845413208
32.281652768452965 31.369237899780273 162.3206787109375
31.943657557169598 31.39382839202881 160.26811695098877
31.28970940907796 31.471794605255127 156.26646184921265
31.7558012008667 31.393122673034668 159.14168453216553
31.304033597310383 31.44142198562622 156.38277959823608
31.638161341349285 31.344075679779053 158.48489236831665
34.86467901865641 31.360197067260742 177.82787704467773
32.7798490524292 31.490617752075195 165.1884765625
31.942265510559082 31.453371047973633 160.20022201538086
32.65062300364176 31.45284366607666 164.45089435577393
31.46575355529785 31.503345489501953 157.29117584228516
33.004990577697754 31.468645572662354 166.56129789352417
32.72425397237142 31.369839191436768 164.97568464279175
33.348175048828125 31.406397819519043 168.6826524734497
